// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 4 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp3.1\629894db-1ec7-47ad-981e-f4990654b4b2
// command took 5.68s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp3.1\629894db-1ec7-47ad-981e-f4990654b4b2
// command took 8.62s and exited with 0
// ***** Done, took 00:00:14 (14.69 sec)   *****
// Found 4 benchmarks:
//   SumBenchmark.Sum: DefaultJob
//   SumBenchmark.SumUnrolled: DefaultJob
//   SumBenchmark.SumVectorT: DefaultJob
//   SumBenchmark.SumVectorized: DefaultJob

// **************************
// Benchmark: SumBenchmark.Sum: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "629894db-1ec7-47ad-981e-f4990654b4b2.dll" --benchmarkName "bench.core.Intrinsics.SumBenchmark.Sum" --job "Default" --benchmarkId 0 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp3.1\629894db-1ec7-47ad-981e-f4990654b4b2\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.3 (CoreCLR 4.700.20.11803, CoreFX 4.700.20.12001), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

WorkloadResult  26: 1048576 op, 848913184.32 ns, 809.5867 ns/op
WorkloadResult  27: 1048576 op, 915041115.07 ns, 872.6512 ns/op
WorkloadResult  28: 1048576 op, 902765821.79 ns, 860.9446 ns/op
WorkloadResult  29: 1048576 op, 908229300.17 ns, 866.1550 ns/op
WorkloadResult  30: 1048576 op, 924659077.84 ns, 881.8236 ns/op
WorkloadResult  31: 1048576 op, 900064872.39 ns, 858.3688 ns/op
WorkloadResult  32: 1048576 op, 855360225.65 ns, 815.7351 ns/op
WorkloadResult  33: 1048576 op, 892760420.74 ns, 851.4027 ns/op
WorkloadResult  34: 1048576 op, 845989436.53 ns, 806.7984 ns/op
WorkloadResult  35: 1048576 op, 923091791.65 ns, 880.3289 ns/op
WorkloadResult  36: 1048576 op, 903591587.03 ns, 861.7321 ns/op
WorkloadResult  37: 1048576 op, 845812395.20 ns, 806.6296 ns/op
WorkloadResult  38: 1048576 op, 847823995.26 ns, 808.5480 ns/op
WorkloadResult  39: 1048576 op, 844797187.18 ns, 805.6614 ns/op
WorkloadResult  40: 1048576 op, 921863620.87 ns, 879.1577 ns/op
WorkloadResult  41: 1048576 op, 844665047.64 ns, 805.5354 ns/op
WorkloadResult  42: 1048576 op, 917266105.52 ns, 874.7731 ns/op
WorkloadResult  43: 1048576 op, 850734913.96 ns, 811.3240 ns/op
WorkloadResult  44: 1048576 op, 850394088.02 ns, 810.9990 ns/op
WorkloadResult  45: 1048576 op, 891291490.85 ns, 850.0018 ns/op

// AfterAll
// Benchmark Process 2068 has exited with code 0

Mean = 834.804 ns, StdErr = 4.752 ns (0.57%), N = 45, StdDev = 31.878 ns
Min = 803.606 ns, Q1 = 807.565 ns, Median = 812.292 ns, Q3 = 863.560 ns, Max = 903.090 ns
IQR = 55.995 ns, LowerFence = 723.572 ns, UpperFence = 947.552 ns
ConfidenceInterval = [818.049 ns; 851.559 ns] (CI 99.9%), Margin = 16.755 ns (2.01% of Mean)
Skewness = 0.49, Kurtosis = 1.54, MValue = 2.85

// **************************
// Benchmark: SumBenchmark.SumVectorized: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "629894db-1ec7-47ad-981e-f4990654b4b2.dll" --benchmarkName "bench.core.Intrinsics.SumBenchmark.SumVectorized" --job "Default" --benchmarkId 3 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp3.1\629894db-1ec7-47ad-981e-f4990654b4b2\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.3 (CoreCLR 4.700.20.11803, CoreFX 4.700.20.12001), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 1045570.18 ns, 1.0456 ms/op
WorkloadJitting  1: 1 op, 16957908.21 ns, 16.9579 ms/op

OverheadJitting  2: 16 op, 1809328.20 ns, 113.0830 us/op
WorkloadJitting  2: 16 op, 1830282.36 ns, 114.3926 us/op

WorkloadPilot    1: 16 op, 14539.63 ns, 908.7266 ns/op
WorkloadPilot    2: 32 op, 24802.89 ns, 775.0904 ns/op
WorkloadPilot    3: 64 op, 48322.88 ns, 755.0449 ns/op
WorkloadPilot    4: 128 op, 93224.66 ns, 728.3177 ns/op
WorkloadPilot    5: 256 op, 183028.24 ns, 714.9540 ns/op
WorkloadPilot    6: 512 op, 363918.29 ns, 710.7779 ns/op
WorkloadPilot    7: 1024 op, 726553.68 ns, 709.5251 ns/op
WorkloadPilot    8: 2048 op, 1447975.72 ns, 707.0194 ns/op
WorkloadPilot    9: 4096 op, 2931017.60 ns, 715.5805 ns/op
WorkloadPilot   10: 8192 op, 7189417.55 ns, 877.6144 ns/op
WorkloadPilot   11: 16384 op, 12014007.65 ns, 733.2768 ns/op
WorkloadPilot   12: 32768 op, 23345935.77 ns, 712.4614 ns/op
WorkloadPilot   13: 65536 op, 47775501.33 ns, 728.9963 ns/op
WorkloadPilot   14: 131072 op, 84358483.89 ns, 643.6042 ns/op
WorkloadPilot   15: 262144 op, 160050922.90 ns, 610.5458 ns/op
WorkloadPilot   16: 524288 op, 322040747.73 ns, 614.2440 ns/op
WorkloadPilot   17: 1048576 op, 650510576.08 ns, 620.3752 ns/op

OverheadWarmup   1: 1048576 op, 7199253.18 ns, 6.8657 ns/op
OverheadWarmup   2: 1048576 op, 7130831.41 ns, 6.8005 ns/op
OverheadWarmup   3: 1048576 op, 7091916.52 ns, 6.7634 ns/op
OverheadWarmup   4: 1048576 op, 7082508.53 ns, 6.7544 ns/op
OverheadWarmup   5: 1048576 op, 7696593.92 ns, 7.3400 ns/op
OverheadWarmup   6: 1048576 op, 7594816.54 ns, 7.2430 ns/op
OverheadWarmup   7: 1048576 op, 7373728.69 ns, 7.0321 ns/op
OverheadWarmup   8: 1048576 op, 7175305.56 ns, 6.8429 ns/op
OverheadWarmup   9: 1048576 op, 7170601.56 ns, 6.8384 ns/op
OverheadWarmup  10: 1048576 op, 7093199.43 ns, 6.7646 ns/op

OverheadActual   1: 1048576 op, 8609169.29 ns, 8.2103 ns/op
OverheadActual   2: 1048576 op, 7302741.10 ns, 6.9644 ns/op
OverheadActual   3: 1048576 op, 7118857.60 ns, 6.7891 ns/op
OverheadActual   4: 1048576 op, 7135963.04 ns, 6.8054 ns/op
OverheadActual   5: 1048576 op, 7245010.24 ns, 6.9094 ns/op
OverheadActual   6: 1048576 op, 7038034.38 ns, 6.7120 ns/op
OverheadActual   7: 1048576 op, 7104317.97 ns, 6.7752 ns/op
OverheadActual   8: 1048576 op, 7203101.90 ns, 6.8694 ns/op
OverheadActual   9: 1048576 op, 7294188.38 ns, 6.9563 ns/op
OverheadActual  10: 1048576 op, 7098331.06 ns, 6.7695 ns/op
OverheadActual  11: 1048576 op, 7417775.21 ns, 7.0741 ns/op
OverheadActual  12: 1048576 op, 8718216.48 ns, 8.3143 ns/op
OverheadActual  13: 1048576 op, 7726956.08 ns, 7.3690 ns/op
OverheadActual  14: 1048576 op, 7108166.69 ns, 6.7789 ns/op
OverheadActual  15: 1048576 op, 7180437.19 ns, 6.8478 ns/op

WorkloadWarmup   1: 1048576 op, 638896835.79 ns, 609.2995 ns/op
WorkloadWarmup   2: 1048576 op, 644421893.77 ns, 614.5686 ns/op
WorkloadWarmup   3: 1048576 op, 658448784.38 ns, 627.9457 ns/op
WorkloadWarmup   4: 1048576 op, 667824277.50 ns, 636.8869 ns/op
WorkloadWarmup   5: 1048576 op, 654872891.59 ns, 624.5355 ns/op
WorkloadWarmup   6: 1048576 op, 655656320.87 ns, 625.2826 ns/op
WorkloadWarmup   7: 1048576 op, 653781564.35 ns, 623.4947 ns/op

// BeforeActualRun
WorkloadActual   1: 1048576 op, 661797602.42 ns, 631.1394 ns/op
WorkloadActual   2: 1048576 op, 656043759.14 ns, 625.6521 ns/op
WorkloadActual   3: 1048576 op, 661374670.35 ns, 630.7360 ns/op
WorkloadActual   4: 1048576 op, 661746713.72 ns, 631.0908 ns/op
WorkloadActual   5: 1048576 op, 648555423.99 ns, 618.5107 ns/op
WorkloadActual   6: 1048576 op, 638750584.26 ns, 609.1600 ns/op
WorkloadActual   7: 1048576 op, 638234855.16 ns, 608.6682 ns/op
WorkloadActual   8: 1048576 op, 639694377.06 ns, 610.0601 ns/op
WorkloadActual   9: 1048576 op, 637580999.62 ns, 608.0446 ns/op
WorkloadActual  10: 1048576 op, 658814840.85 ns, 628.2948 ns/op
WorkloadActual  11: 1048576 op, 637669520.28 ns, 608.1290 ns/op
WorkloadActual  12: 1048576 op, 650063268.76 ns, 619.9486 ns/op
WorkloadActual  13: 1048576 op, 640853270.80 ns, 611.1653 ns/op
WorkloadActual  14: 1048576 op, 660855520.16 ns, 630.2409 ns/op
WorkloadActual  15: 1048576 op, 658595891.19 ns, 628.0860 ns/op

// AfterActualRun
WorkloadResult   1: 1048576 op, 654594500.51 ns, 624.2700 ns/op
WorkloadResult   2: 1048576 op, 648840657.24 ns, 618.7827 ns/op
WorkloadResult   3: 1048576 op, 654171568.45 ns, 623.8666 ns/op
WorkloadResult   4: 1048576 op, 654543611.82 ns, 624.2214 ns/op
WorkloadResult   5: 1048576 op, 641352322.09 ns, 611.6412 ns/op
WorkloadResult   6: 1048576 op, 631547482.36 ns, 602.2906 ns/op
WorkloadResult   7: 1048576 op, 631031753.26 ns, 601.7988 ns/op
WorkloadResult   8: 1048576 op, 632491275.16 ns, 603.1907 ns/op
WorkloadResult   9: 1048576 op, 630377897.72 ns, 601.1752 ns/op
WorkloadResult  10: 1048576 op, 651611738.95 ns, 621.4254 ns/op
WorkloadResult  11: 1048576 op, 630466418.38 ns, 601.2596 ns/op
WorkloadResult  12: 1048576 op, 642860166.86 ns, 613.0792 ns/op
WorkloadResult  13: 1048576 op, 633650168.89 ns, 604.2959 ns/op
WorkloadResult  14: 1048576 op, 653652418.26 ns, 623.3715 ns/op
WorkloadResult  15: 1048576 op, 651392789.29 ns, 621.2166 ns/op

// AfterAll
// Benchmark Process 4376 has exited with code 0

Mean = 613.059 ns, StdErr = 2.528 ns (0.41%), N = 15, StdDev = 9.791 ns
Min = 601.175 ns, Q1 = 602.741 ns, Median = 613.079 ns, Q3 = 622.398 ns, Max = 624.270 ns
IQR = 19.658 ns, LowerFence = 573.254 ns, UpperFence = 651.885 ns
ConfidenceInterval = [602.592 ns; 623.526 ns] (CI 99.9%), Margin = 10.467 ns (1.71% of Mean)
Skewness = -0.08, Kurtosis = 1.09, MValue = 2

// ***** BenchmarkRunner: Finish  *****

// * Export *
  BenchmarkDotNet.Artifacts\results\bench.core.Intrinsics.SumBenchmark-report.csv
  BenchmarkDotNet.Artifacts\results\bench.core.Intrinsics.SumBenchmark-report-github.md
  BenchmarkDotNet.Artifacts\results\bench.core.Intrinsics.SumBenchmark-report.html

// * Detailed results *
SumBenchmark.Sum: DefaultJob
Runtime = .NET Core 3.1.3 (CoreCLR 4.700.20.11803, CoreFX 4.700.20.12001), X64 RyuJIT; GC = Concurrent Workstation
Mean = 2.091 μs, StdErr = 0.009 μs (0.42%), N = 18, StdDev = 0.037 μs
Min = 2.042 μs, Q1 = 2.063 μs, Median = 2.090 μs, Q3 = 2.112 μs, Max = 2.177 μs
IQR = 0.049 μs, LowerFence = 1.990 μs, UpperFence = 2.186 μs
ConfidenceInterval = [2.056 μs; 2.126 μs] (CI 99.9%), Margin = 0.035 μs (1.67% of Mean)
Skewness = 0.51, Kurtosis = 2.41, MValue = 2
-------------------- Histogram --------------------
[2.036 μs ; 2.117 μs) | @@@@@@@@@@@@@@@
[2.117 μs ; 2.195 μs) | @@@
---------------------------------------------------

SumBenchmark.SumUnrolled: DefaultJob
Runtime = .NET Core 3.1.3 (CoreCLR 4.700.20.11803, CoreFX 4.700.20.12001), X64 RyuJIT; GC = Concurrent Workstation
Mean = 1.438 μs, StdErr = 0.007 μs (0.50%), N = 17, StdDev = 0.029 μs
Min = 1.408 μs, Q1 = 1.414 μs, Median = 1.423 μs, Q3 = 1.453 μs, Max = 1.492 μs
IQR = 0.039 μs, LowerFence = 1.357 μs, UpperFence = 1.511 μs
ConfidenceInterval = [1.410 μs; 1.467 μs] (CI 99.9%), Margin = 0.029 μs (1.99% of Mean)
Skewness = 0.59, Kurtosis = 1.68, MValue = 2
-------------------- Histogram --------------------
[1.405 μs ; 1.435 μs) | @@@@@@@@@@
[1.435 μs ; 1.507 μs) | @@@@@@@
---------------------------------------------------

SumBenchmark.SumVectorT: DefaultJob
Runtime = .NET Core 3.1.3 (CoreCLR 4.700.20.11803, CoreFX 4.700.20.12001), X64 RyuJIT; GC = Concurrent Workstation
Mean = 834.804 ns, StdErr = 4.752 ns (0.57%), N = 45, StdDev = 31.878 ns
Min = 803.606 ns, Q1 = 807.565 ns, Median = 812.292 ns, Q3 = 863.560 ns, Max = 903.090 ns
IQR = 55.995 ns, LowerFence = 723.572 ns, UpperFence = 947.552 ns
ConfidenceInterval = [818.049 ns; 851.559 ns] (CI 99.9%), Margin = 16.755 ns (2.01% of Mean)
Skewness = 0.49, Kurtosis = 1.54, MValue = 2.85
-------------------- Histogram --------------------
[801.917 ns ; 825.443 ns) | @@@@@@@@@@@@@@@@@@@@@@@@@@
[825.443 ns ; 858.333 ns) | @@@
[858.333 ns ; 881.859 ns) | @@@@@@@@@@@@@@
[881.859 ns ; 906.417 ns) | @@
---------------------------------------------------

SumBenchmark.SumVectorized: DefaultJob
Runtime = .NET Core 3.1.3 (CoreCLR 4.700.20.11803, CoreFX 4.700.20.12001), X64 RyuJIT; GC = Concurrent Workstation
Mean = 613.059 ns, StdErr = 2.528 ns (0.41%), N = 15, StdDev = 9.791 ns
Min = 601.175 ns, Q1 = 602.741 ns, Median = 613.079 ns, Q3 = 622.398 ns, Max = 624.270 ns
IQR = 19.658 ns, LowerFence = 573.254 ns, UpperFence = 651.885 ns
ConfidenceInterval = [602.592 ns; 623.526 ns] (CI 99.9%), Margin = 10.467 ns (1.71% of Mean)
Skewness = -0.08, Kurtosis = 1.09, MValue = 2
-------------------- Histogram --------------------
[595.964 ns ; 608.763 ns) | @@@@@@
[608.763 ns ; 627.741 ns) | @@@@@@@@@
---------------------------------------------------

// * Summary *

BenchmarkDotNet=v0.12.1, OS=Windows 10.0.16299.125 (1709/FallCreatorsUpdate/Redstone3)
Intel Core i7-3517U CPU 1.90GHz (Ivy Bridge), 1 CPU, 4 logical and 2 physical cores
Frequency=2338437 Hz, Resolution=427.6361 ns, Timer=TSC
.NET Core SDK=3.1.201
  [Host]     : .NET Core 3.1.3 (CoreCLR 4.700.20.11803, CoreFX 4.700.20.12001), X64 RyuJIT
  DefaultJob : .NET Core 3.1.3 (CoreCLR 4.700.20.11803, CoreFX 4.700.20.12001), X64 RyuJIT


|        Method |       Mean |    Error |   StdDev |     Median | Ratio | RatioSD | Rank |
|-------------- |-----------:|---------:|---------:|-----------:|------:|--------:|-----:|
|           Sum | 2,091.0 ns | 34.91 ns | 37.35 ns | 2,090.2 ns |  1.00 |    0.00 |    4 |
|   SumUnrolled | 1,438.3 ns | 28.61 ns | 29.38 ns | 1,422.9 ns |  0.69 |    0.02 |    3 |
|    SumVectorT |   834.8 ns | 16.75 ns | 31.88 ns |   812.3 ns |  0.40 |    0.02 |    2 |
| SumVectorized |   613.1 ns | 10.47 ns |  9.79 ns |   613.1 ns |  0.29 |    0.01 |    1 |

// * Warnings *
MultimodalDistribution
  SumBenchmark.SumVectorT: Default -> It seems that the distribution can have several modes (mValue = 2.85)

// * Hints *
Outliers
  SumBenchmark.Sum: Default -> 3 outliers were removed (2.25 μs..2.29 μs)

// * Legends *
  Mean    : Arithmetic mean of all measurements
  Error   : Half of 99.9% confidence interval
  StdDev  : Standard deviation of all measurements
  Median  : Value separating the higher half of all measurements (50th percentile)
  Ratio   : Mean of the ratio distribution ([Current]/[Baseline])
  RatioSD : Standard deviation of the ratio distribution ([Current]/[Baseline])
  Rank    : Relative position of current benchmark mean among all benchmarks (Arabic style)
  1 ns    : 1 Nanosecond (0.000000001 sec)

// ***** BenchmarkRunner: End *****
// ** Remained 0 benchmark(s) to run **
Run time: 00:01:49 (109.92 sec), executed benchmarks: 4

Global total time: 00:02:04 (124.64 sec), executed benchmarks: 4
// * Artifacts cleanup *
