// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 6 benchmark(s) in total *****
// ***** Building 2 exe(s) in Parallel: Start   *****
// ***** Done, took 00:00:26 (26.82 sec)   *****
// Found 6 benchmarks:
//   PoolingBenchmark.VersionObjectArray: Job-MBHICT(Runtime=.NET Core 2.1)
//   PoolingBenchmark.VersionClassArrayPool: Job-MBHICT(Runtime=.NET Core 2.1)
//   PoolingBenchmark.VersionStructStackalloc: Job-MBHICT(Runtime=.NET Core 2.1)
//   PoolingBenchmark.VersionObjectArray: RyuJitX64(Jit=RyuJit, Platform=X64)
//   PoolingBenchmark.VersionClassArrayPool: RyuJitX64(Jit=RyuJit, Platform=X64)
//   PoolingBenchmark.VersionStructStackalloc: RyuJitX64(Jit=RyuJit, Platform=X64)

// **************************
// Benchmark: PoolingBenchmark.VersionObjectArray: Job-MBHICT(Runtime=.NET Core 2.1)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "6a9fd7b4-6579-41ba-8aa2-7f780dc7a0cd.dll" --benchmarkName "bench101.PoolingBenchmark.VersionObjectArray" --job "Runtime=.NET Core 2.1" --benchmarkId 0 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp2.1\6a9fd7b4-6579-41ba-8aa2-7f780dc7a0cd\bin\Release\netcoreapp2.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.1.15 (CoreCLR 4.6.28325.01, CoreFX 4.6.28327.02), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadActual   6: 2097152 op, 8236691.23 ns, 3.9276 ns/op
OverheadActual   7: 2097152 op, 8348304.15 ns, 3.9808 ns/op
OverheadActual   8: 2097152 op, 8037840.63 ns, 3.8327 ns/op
OverheadActual   9: 2097152 op, 7949320.04 ns, 3.7905 ns/op
OverheadActual  10: 2097152 op, 8271757.36 ns, 3.9443 ns/op
OverheadActual  11: 2097152 op, 8046393.34 ns, 3.8368 ns/op
OverheadActual  12: 2097152 op, 8182381.49 ns, 3.9017 ns/op
OverheadActual  13: 2097152 op, 7957445.12 ns, 3.7944 ns/op
OverheadActual  14: 2097152 op, 7959583.29 ns, 3.7954 ns/op
OverheadActual  15: 2097152 op, 8156295.72 ns, 3.8892 ns/op

WorkloadWarmup   1: 2097152 op, 925553328.52 ns, 441.3382 ns/op
WorkloadWarmup   2: 2097152 op, 923219292.87 ns, 440.2253 ns/op
WorkloadWarmup   3: 2097152 op, 935654511.41 ns, 446.1548 ns/op
WorkloadWarmup   4: 2097152 op, 936790311.83 ns, 446.6964 ns/op
WorkloadWarmup   5: 2097152 op, 942522340.76 ns, 449.4297 ns/op
WorkloadWarmup   6: 2097152 op, 940488077.73 ns, 448.4597 ns/op
WorkloadWarmup   7: 2097152 op, 1009218970.43 ns, 481.2331 ns/op
WorkloadWarmup   8: 2097152 op, 938921648.16 ns, 447.7127 ns/op

// BeforeActualRun
WorkloadActual   1: 2097152 op, 931849408.94 ns, 444.3404 ns/op
WorkloadActual   2: 2097152 op, 939646490.67 ns, 448.0584 ns/op
WorkloadActual   3: 2097152 op, 929324647.77 ns, 443.1365 ns/op
WorkloadActual   4: 2097152 op, 927234364.46 ns, 442.1398 ns/op
WorkloadActual   5: 2097152 op, 938267793.17 ns, 447.4009 ns/op
WorkloadActual   6: 2097152 op, 951758844.25 ns, 453.8340 ns/op
WorkloadActual   7: 2097152 op, 944436010.52 ns, 450.3422 ns/op
WorkloadActual   8: 2097152 op, 943301065.37 ns, 449.8010 ns/op
WorkloadActual   9: 2097152 op, 933512056.55 ns, 445.1332 ns/op
WorkloadActual  10: 2097152 op, 935542470.85 ns, 446.1014 ns/op
WorkloadActual  11: 2097152 op, 945362269.45 ns, 450.7839 ns/op
WorkloadActual  12: 2097152 op, 971967624.56 ns, 463.4703 ns/op
WorkloadActual  13: 2097152 op, 948266343.49 ns, 452.1686 ns/op
WorkloadActual  14: 2097152 op, 938557730.18 ns, 447.5392 ns/op
WorkloadActual  15: 2097152 op, 942641223.48 ns, 449.4864 ns/op

// AfterActualRun
WorkloadResult   1: 2097152 op, 923889825.65 ns, 440.5450 ns/op
WorkloadResult   2: 2097152 op, 931686907.38 ns, 444.2629 ns/op
WorkloadResult   3: 2097152 op, 921365064.47 ns, 439.3411 ns/op
WorkloadResult   4: 2097152 op, 919274781.17 ns, 438.3444 ns/op
WorkloadResult   5: 2097152 op, 930308209.88 ns, 443.6055 ns/op
WorkloadResult   6: 2097152 op, 943799260.96 ns, 450.0386 ns/op
WorkloadResult   7: 2097152 op, 936476427.22 ns, 446.5468 ns/op
WorkloadResult   8: 2097152 op, 935341482.07 ns, 446.0056 ns/op
WorkloadResult   9: 2097152 op, 925552473.25 ns, 441.3378 ns/op
WorkloadResult  10: 2097152 op, 927582887.56 ns, 442.3060 ns/op
WorkloadResult  11: 2097152 op, 937402686.15 ns, 446.9884 ns/op
WorkloadResult  12: 2097152 op, 940306760.19 ns, 448.3732 ns/op
WorkloadResult  13: 2097152 op, 930598146.88 ns, 443.7438 ns/op
WorkloadResult  14: 2097152 op, 934681640.19 ns, 445.6909 ns/op
GC:  663 0 0 1392508928 2097152
Threading:  0 0 2097152

// AfterAll
// Benchmark Process 3256 has exited with code 0

Mean = 444.0807 ns, StdErr = 0.9189 ns (0.21%); N = 14, StdDev = 3.4382 ns
Min = 438.3444 ns, Q1 = 441.3378 ns, Median = 444.0034 ns, Q3 = 446.5468 ns, Max = 450.0386 ns
IQR = 5.2089 ns, LowerFence = 433.5244 ns, UpperFence = 454.3602 ns
ConfidenceInterval = [440.2022 ns; 447.9592 ns] (CI 99.9%), Margin = 3.8785 ns (0.87% of Mean)
Skewness = -0.04, Kurtosis = 1.81, MValue = 2

// **************************
// Benchmark: PoolingBenchmark.VersionClassArrayPool: RyuJitX64(Jit=RyuJit, Platform=X64)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "8c29b1fe-8e70-4552-8f02-a281e75e570d.dll" --benchmarkName "bench101.PoolingBenchmark.VersionClassArrayPool" --job "RyuJitX64" --benchmarkId 1 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp2.1\8c29b1fe-8e70-4552-8f02-a281e75e570d\bin\Release\netcoreapp2.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.1.15 (CoreCLR 4.6.28325.01, CoreFX 4.6.28327.02), X64 RyuJIT
// GC=Concurrent Workstation
// Job: RyuJitX64(Jit=RyuJit, Platform=X64)

OverheadJitting  1: 1 op, 871521.56 ns, 871.5216 us/op
WorkloadJitting  1: 1 op, 4201948.39 ns, 4.2019 ms/op

OverheadJitting  2: 16 op, 1443270.49 ns, 90.2044 us/op
WorkloadJitting  2: 16 op, 1635278.92 ns, 102.2049 us/op

WorkloadPilot    1: 16 op, 21381.79 ns, 1.3364 us/op
WorkloadPilot    2: 32 op, 33783.22 ns, 1.0557 us/op
WorkloadPilot    3: 64 op, 62862.45 ns, 982.2257 ns/op
WorkloadPilot    4: 128 op, 119738.00 ns, 935.4531 ns/op
WorkloadPilot    5: 256 op, 147534.32 ns, 576.3059 ns/op
WorkloadPilot    6: 512 op, 284377.74 ns, 555.4253 ns/op
WorkloadPilot    7: 1024 op, 757770.46 ns, 740.0102 ns/op
WorkloadPilot    8: 2048 op, 1401789.83 ns, 684.4677 ns/op
WorkloadPilot    9: 4096 op, 3270557.84 ns, 798.4760 ns/op
WorkloadPilot   10: 8192 op, 4590669.25 ns, 560.3844 ns/op
WorkloadPilot   11: 16384 op, 9314760.83 ns, 568.5279 ns/op
WorkloadPilot   12: 32768 op, 18401591.83 ns, 561.5720 ns/op
WorkloadPilot   13: 65536 op, 36683445.67 ns, 559.7450 ns/op
WorkloadPilot   14: 131072 op, 72350828.91 ns, 551.9930 ns/op
WorkloadPilot   15: 262144 op, 143901551.42 ns, 548.9409 ns/op
WorkloadPilot   16: 524288 op, 292007617.05 ns, 556.9603 ns/op
WorkloadPilot   17: 1048576 op, 583501215.98 ns, 556.4701 ns/op

OverheadWarmup   1: 1048576 op, 4089907.84 ns, 3.9004 ns/op
OverheadWarmup   2: 1048576 op, 3909873.21 ns, 3.7287 ns/op
OverheadWarmup   3: 1048576 op, 4092473.65 ns, 3.9029 ns/op
OverheadWarmup   4: 1048576 op, 4152770.29 ns, 3.9604 ns/op
OverheadWarmup   5: 1048576 op, 3918853.56 ns, 3.7373 ns/op
OverheadWarmup   6: 1048576 op, 4102736.91 ns, 3.9127 ns/op
OverheadWarmup   7: 1048576 op, 4232738.16 ns, 4.0367 ns/op
OverheadWarmup   8: 1048576 op, 4000531.98 ns, 3.8152 ns/op

OverheadActual   1: 1048576 op, 3916287.75 ns, 3.7349 ns/op
OverheadActual   2: 1048576 op, 3896188.87 ns, 3.7157 ns/op
OverheadActual   3: 1048576 op, 4263955.57 ns, 4.0664 ns/op
OverheadActual   4: 1048576 op, 3879083.44 ns, 3.6994 ns/op
OverheadActual   5: 1048576 op, 3922702.28 ns, 3.7410 ns/op
OverheadActual   6: 1048576 op, 4228889.44 ns, 4.0330 ns/op
OverheadActual   7: 1048576 op, 3988558.18 ns, 3.8038 ns/op
OverheadActual   8: 1048576 op, 4146355.75 ns, 3.9543 ns/op
OverheadActual   9: 1048576 op, 4281061.00 ns, 4.0827 ns/op
OverheadActual  10: 1048576 op, 3935958.99 ns, 3.7536 ns/op
OverheadActual  11: 1048576 op, 3937669.53 ns, 3.7553 ns/op
OverheadActual  12: 1048576 op, 4000531.98 ns, 3.8152 ns/op
OverheadActual  13: 1048576 op, 4189974.59 ns, 3.9959 ns/op
OverheadActual  14: 1048576 op, 3987702.91 ns, 3.8030 ns/op
OverheadActual  15: 1048576 op, 4008229.42 ns, 3.8225 ns/op

WorkloadWarmup   1: 1048576 op, 576782631.49 ns, 550.0628 ns/op
WorkloadWarmup   2: 1048576 op, 572566998.75 ns, 546.0424 ns/op
WorkloadWarmup   3: 1048576 op, 574288660.08 ns, 547.6843 ns/op
WorkloadWarmup   4: 1048576 op, 573838359.69 ns, 547.2549 ns/op
WorkloadWarmup   5: 1048576 op, 570363391.99 ns, 543.9409 ns/op
WorkloadWarmup   6: 1048576 op, 577148260.01 ns, 550.4115 ns/op
WorkloadWarmup   7: 1048576 op, 578474785.96 ns, 551.6765 ns/op
WorkloadWarmup   8: 1048576 op, 576877566.62 ns, 550.1533 ns/op

// BeforeActualRun
WorkloadActual   1: 1048576 op, 574347246.18 ns, 547.7402 ns/op
WorkloadActual   2: 1048576 op, 584569449.96 ns, 557.4889 ns/op
WorkloadActual   3: 1048576 op, 584007964.29 ns, 556.9534 ns/op
WorkloadActual   4: 1048576 op, 572874896.46 ns, 546.3361 ns/op
WorkloadActual   5: 1048576 op, 582593345.39 ns, 555.6043 ns/op
WorkloadActual   6: 1048576 op, 576295126.79 ns, 549.5979 ns/op
WorkloadActual   7: 1048576 op, 578185276.59 ns, 551.4004 ns/op
WorkloadActual   8: 1048576 op, 578378567.93 ns, 551.5848 ns/op
WorkloadActual   9: 1048576 op, 570625960.31 ns, 544.1913 ns/op
WorkloadActual  10: 1048576 op, 576048380.99 ns, 549.3625 ns/op
WorkloadActual  11: 1048576 op, 757833323.85 ns, 722.7262 ns/op
WorkloadActual  12: 1048576 op, 573317071.77 ns, 546.7578 ns/op
WorkloadActual  13: 1048576 op, 575543343.23 ns, 548.8809 ns/op
WorkloadActual  14: 1048576 op, 573069898.34 ns, 546.5220 ns/op
WorkloadActual  15: 1048576 op, 576145881.93 ns, 549.4555 ns/op

// AfterActualRun
WorkloadResult   1: 1048576 op, 570358688.00 ns, 543.9364 ns/op
WorkloadResult   2: 1048576 op, 580580891.78 ns, 553.6851 ns/op
WorkloadResult   3: 1048576 op, 580019406.11 ns, 553.1496 ns/op
WorkloadResult   4: 1048576 op, 568886338.28 ns, 542.5323 ns/op
WorkloadResult   5: 1048576 op, 578604787.21 ns, 551.8005 ns/op
WorkloadResult   6: 1048576 op, 572306568.61 ns, 545.7941 ns/op
WorkloadResult   7: 1048576 op, 574196718.41 ns, 547.5967 ns/op
WorkloadResult   8: 1048576 op, 574390009.75 ns, 547.7810 ns/op
WorkloadResult   9: 1048576 op, 566637402.13 ns, 540.3875 ns/op
WorkloadResult  10: 1048576 op, 572059822.81 ns, 545.5588 ns/op
WorkloadResult  11: 1048576 op, 569328513.59 ns, 542.9540 ns/op
WorkloadResult  12: 1048576 op, 571554785.05 ns, 545.0771 ns/op
WorkloadResult  13: 1048576 op, 569081340.16 ns, 542.7183 ns/op
WorkloadResult  14: 1048576 op, 572157323.75 ns, 545.6517 ns/op
GC:  255 0 0 536870912 1048576
Threading:  0 0 1048576

// AfterAll
// Benchmark Process 8212 has exited with code 0

Mean = 546.3302 ns, StdErr = 1.0921 ns (0.20%); N = 14, StdDev = 4.0862 ns
Min = 540.3875 ns, Q1 = 542.9540 ns, Median = 545.6053 ns, Q3 = 547.7810 ns, Max = 553.6851 ns
IQR = 4.8270 ns, LowerFence = 535.7135 ns, UpperFence = 555.0215 ns
ConfidenceInterval = [541.7207 ns; 550.9397 ns] (CI 99.9%), Margin = 4.6095 ns (0.84% of Mean)
Skewness = 0.54, Kurtosis = 1.99, MValue = 2

// **************************
// Benchmark: PoolingBenchmark.VersionStructStackalloc: RyuJitX64(Jit=RyuJit, Platform=X64)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "8c29b1fe-8e70-4552-8f02-a281e75e570d.dll" --benchmarkName "bench101.PoolingBenchmark.VersionStructStackalloc" --job "RyuJitX64" --benchmarkId 2 in C:\Users\maxkp\source\repos\bench101\bench.core\bin\Release\netcoreapp2.1\8c29b1fe-8e70-4552-8f02-a281e75e570d\bin\Release\netcoreapp2.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.1.15 (CoreCLR 4.6.28325.01, CoreFX 4.6.28327.02), X64 RyuJIT
// GC=Concurrent Workstation
// Job: RyuJitX64(Jit=RyuJit, Platform=X64)

OverheadJitting  1: 1 op, 1059253.63 ns, 1.0593 ms/op
WorkloadJitting  1: 1 op, 3767470.52 ns, 3.7675 ms/op

OverheadJitting  2: 16 op, 1420178.16 ns, 88.7611 us/op
WorkloadJitting  2: 16 op, 1621594.58 ns, 101.3497 us/op

WorkloadPilot    1: 16 op, 26513.41 ns, 1.6571 us/op
WorkloadPilot    2: 32 op, 65000.63 ns, 2.0313 us/op
WorkloadPilot    3: 64 op, 127435.44 ns, 1.9912 us/op
WorkloadPilot    4: 128 op, 210396.76 ns, 1.6437 us/op
WorkloadPilot    5: 256 op, 316022.78 ns, 1.2345 us/op
WorkloadPilot    6: 512 op, 738099.22 ns, 1.4416 us/op
WorkloadPilot    7: 1024 op, 1642976.36 ns, 1.6045 us/op
WorkloadPilot    8: 2048 op, 2475583.07 ns, 1.2088 us/op
WorkloadPilot    9: 4096 op, 5368538.58 ns, 1.3107 us/op
WorkloadPilot   10: 8192 op, 10289342.59 ns, 1.2560 us/op
WorkloadPilot   11: 16384 op, 20766417.26 ns, 1.2675 us/op
WorkloadPilot   12: 32768 op, 41035921.83 ns, 1.2523 us/op
WorkloadPilot   13: 65536 op, 81868716.70 ns, 1.2492 us/op
WorkloadPilot   14: 131072 op, 162264656.04 ns, 1.2380 us/op
WorkloadPilot   15: 262144 op, 327322628.47 ns, 1.2486 us/op
WorkloadPilot   16: 524288 op, 651409765.23 ns, 1.2425 us/op

OverheadWarmup   1: 524288 op, 1975676.94 ns, 3.7683 ns/op
OverheadWarmup   2: 524288 op, 1950446.43 ns, 3.7202 ns/op
OverheadWarmup   3: 524288 op, 1977387.48 ns, 3.7716 ns/op
OverheadWarmup   4: 524288 op, 2408871.90 ns, 4.5946 ns/op
OverheadWarmup   5: 524288 op, 1979953.29 ns, 3.7765 ns/op
OverheadWarmup   6: 524288 op, 1994920.54 ns, 3.8050 ns/op
OverheadWarmup   7: 524288 op, 1977387.48 ns, 3.7716 ns/op

OverheadActual   1: 524288 op, 2136895.60 ns, 4.0758 ns/op
OverheadActual   2: 524288 op, 1962420.23 ns, 3.7430 ns/op
OverheadActual   3: 524288 op, 1982091.47 ns, 3.7805 ns/op
OverheadActual   4: 524288 op, 1946170.07 ns, 3.7120 ns/op
OverheadActual   5: 524288 op, 1958571.51 ns, 3.7357 ns/op
OverheadActual   6: 524288 op, 2041532.83 ns, 3.8939 ns/op
OverheadActual   7: 524288 op, 2089428.03 ns, 3.9853 ns/op
OverheadActual   8: 524288 op, 2133474.51 ns, 4.0693 ns/op
OverheadActual   9: 524288 op, 2039822.29 ns, 3.8907 ns/op
OverheadActual  10: 524288 op, 2060776.44 ns, 3.9306 ns/op
OverheadActual  11: 524288 op, 2054789.54 ns, 3.9192 ns/op
OverheadActual  12: 524288 op, 1976532.21 ns, 3.7699 ns/op
OverheadActual  13: 524288 op, 2121073.07 ns, 4.0456 ns/op
OverheadActual  14: 524288 op, 2466602.72 ns, 4.7047 ns/op
OverheadActual  15: 524288 op, 1985940.19 ns, 3.7879 ns/op

WorkloadWarmup   1: 524288 op, 651612036.92 ns, 1.2429 us/op
WorkloadWarmup   2: 524288 op, 649597872.77 ns, 1.2390 us/op
WorkloadWarmup   3: 524288 op, 645514807.10 ns, 1.2312 us/op
WorkloadWarmup   4: 524288 op, 674640219.39 ns, 1.2868 us/op
WorkloadWarmup   5: 524288 op, 651211342.27 ns, 1.2421 us/op
WorkloadWarmup   6: 524288 op, 647489201.13 ns, 1.2350 us/op
WorkloadWarmup   7: 524288 op, 650923971.08 ns, 1.2415 us/op
WorkloadWarmup   8: 524288 op, 644261834.50 ns, 1.2288 us/op

// BeforeActualRun
WorkloadActual   1: 524288 op, 644358052.53 ns, 1.2290 us/op
WorkloadActual   2: 524288 op, 645376680.77 ns, 1.2310 us/op
WorkloadActual   3: 524288 op, 643531860.36 ns, 1.2274 us/op
WorkloadActual   4: 524288 op, 648498421.38 ns, 1.2369 us/op
WorkloadActual   5: 524288 op, 652112370.69 ns, 1.2438 us/op
WorkloadActual   6: 524288 op, 646671561.67 ns, 1.2334 us/op
WorkloadActual   7: 524288 op, 641609210.25 ns, 1.2238 us/op
WorkloadActual   8: 524288 op, 650353932.69 ns, 1.2405 us/op
WorkloadActual   9: 524288 op, 646944820.88 ns, 1.2339 us/op
WorkloadActual  10: 524288 op, 645851356.40 ns, 1.2319 us/op
WorkloadActual  11: 524288 op, 645172270.90 ns, 1.2306 us/op
WorkloadActual  12: 524288 op, 650810647.62 ns, 1.2413 us/op
WorkloadActual  13: 524288 op, 651247263.67 ns, 1.2422 us/op
WorkloadActual  14: 524288 op, 646279419.73 ns, 1.2327 us/op
WorkloadActual  15: 524288 op, 645702111.54 ns, 1.2316 us/op

// AfterActualRun
WorkloadResult   1: 524288 op, 642316519.70 ns, 1.2251 us/op
WorkloadResult   2: 524288 op, 643335147.93 ns, 1.2271 us/op
WorkloadResult   3: 524288 op, 641490327.52 ns, 1.2235 us/op
WorkloadResult   4: 524288 op, 646456888.55 ns, 1.2330 us/op
WorkloadResult   5: 524288 op, 650070837.85 ns, 1.2399 us/op
WorkloadResult   6: 524288 op, 644630028.84 ns, 1.2295 us/op
WorkloadResult   7: 524288 op, 639567677.41 ns, 1.2199 us/op
WorkloadResult   8: 524288 op, 648312399.85 ns, 1.2366 us/op
WorkloadResult   9: 524288 op, 644903288.05 ns, 1.2301 us/op
WorkloadResult  10: 524288 op, 643809823.56 ns, 1.2280 us/op
WorkloadResult  11: 524288 op, 643130738.07 ns, 1.2267 us/op
WorkloadResult  12: 524288 op, 648769114.78 ns, 1.2374 us/op
WorkloadResult  13: 524288 op, 649205730.83 ns, 1.2383 us/op
WorkloadResult  14: 524288 op, 644237886.90 ns, 1.2288 us/op
WorkloadResult  15: 524288 op, 643660578.70 ns, 1.2277 us/op
GC:  0 0 0 0 524288
Threading:  0 0 524288

// AfterAll
// Benchmark Process 11252 has exited with code 0

Mean = 1.2301 us, StdErr = 0.0015 us (0.12%); N = 15, StdDev = 0.0058 us
Min = 1.2199 us, Q1 = 1.2267 us, Median = 1.2288 us, Q3 = 1.2366 us, Max = 1.2399 us
IQR = 0.0099 us, LowerFence = 1.2118 us, UpperFence = 1.2514 us
ConfidenceInterval = [1.2239 us; 1.2363 us] (CI 99.9%), Margin = 0.0062 us (0.50% of Mean)
Skewness = 0.21, Kurtosis = 1.88, MValue = 2

// ***** BenchmarkRunner: Finish  *****

// * Export *
  BenchmarkDotNet.Artifacts\results\bench101.PoolingBenchmark-report.csv
  BenchmarkDotNet.Artifacts\results\bench101.PoolingBenchmark-report-github.md
  BenchmarkDotNet.Artifacts\results\bench101.PoolingBenchmark-report.html

// * Detailed results *
PoolingBenchmark.VersionObjectArray: Job-MBHICT(Runtime=.NET Core 2.1)
Runtime = .NET Core 2.1.15 (CoreCLR 4.6.28325.01, CoreFX 4.6.28327.02), X64 RyuJIT; GC = Concurrent Workstation
Mean = 441.2837 ns, StdErr = 1.0874 ns (0.25%); N = 14, StdDev = 4.0685 ns
Min = 433.0282 ns, Q1 = 440.2993 ns, Median = 441.8298 ns, Q3 = 443.5415 ns, Max = 448.4556 ns
IQR = 3.2422 ns, LowerFence = 435.4360 ns, UpperFence = 448.4048 ns
ConfidenceInterval = [436.6941 ns; 445.8733 ns] (CI 99.9%), Margin = 4.5896 ns (1.04% of Mean)
Skewness = -0.47, Kurtosis = 2.64, MValue = 2
-------------------- Histogram --------------------
[431.551 ns ; 449.933 ns) | @@@@@@@@@@@@@@
---------------------------------------------------

PoolingBenchmark.VersionClassArrayPool: Job-MBHICT(Runtime=.NET Core 2.1)
Runtime = .NET Core 2.1.15 (CoreCLR 4.6.28325.01, CoreFX 4.6.28327.02), X64 RyuJIT; GC = Concurrent Workstation
Mean = 562.6309 ns, StdErr = 1.9013 ns (0.34%); N = 15, StdDev = 7.3636 ns
Min = 553.1684 ns, Q1 = 556.0713 ns, Median = 561.1564 ns, Q3 = 568.8028 ns, Max = 577.5367 ns
IQR = 12.7315 ns, LowerFence = 536.9740 ns, UpperFence = 587.9000 ns
ConfidenceInterval = [554.7588 ns; 570.5030 ns] (CI 99.9%), Margin = 7.8721 ns (1.40% of Mean)
Skewness = 0.58, Kurtosis = 1.96, MValue = 2
-------------------- Histogram --------------------
[551.921 ns ; 565.271 ns) | @@@@@@@@@@
[565.271 ns ; 580.149 ns) | @@@@@
---------------------------------------------------

PoolingBenchmark.VersionStructStackalloc: Job-MBHICT(Runtime=.NET Core 2.1)
Runtime = .NET Core 2.1.15 (CoreCLR 4.6.28325.01, CoreFX 4.6.28327.02), X64 RyuJIT; GC = Concurrent Workstation
Mean = 1.2428 us, StdErr = 0.0021 us (0.17%); N = 15, StdDev = 0.0080 us
Min = 1.2335 us, Q1 = 1.2362 us, Median = 1.2408 us, Q3 = 1.2523 us, Max = 1.2566 us
IQR = 0.0161 us, LowerFence = 1.2121 us, UpperFence = 1.2765 us
ConfidenceInterval = [1.2343 us; 1.2513 us] (CI 99.9%), Margin = 0.0085 us (0.69% of Mean)
Skewness = 0.43, Kurtosis = 1.49, MValue = 2
-------------------- Histogram --------------------
[1.231 us ; 1.259 us) | @@@@@@@@@@@@@@@
---------------------------------------------------

PoolingBenchmark.VersionObjectArray: RyuJitX64(Jit=RyuJit, Platform=X64)
Runtime = .NET Core 2.1.15 (CoreCLR 4.6.28325.01, CoreFX 4.6.28327.02), X64 RyuJIT; GC = Concurrent Workstation
Mean = 444.0807 ns, StdErr = 0.9189 ns (0.21%); N = 14, StdDev = 3.4382 ns
Min = 438.3444 ns, Q1 = 441.3378 ns, Median = 444.0034 ns, Q3 = 446.5468 ns, Max = 450.0386 ns
IQR = 5.2089 ns, LowerFence = 433.5244 ns, UpperFence = 454.3602 ns
ConfidenceInterval = [440.2022 ns; 447.9592 ns] (CI 99.9%), Margin = 3.8785 ns (0.87% of Mean)
Skewness = -0.04, Kurtosis = 1.81, MValue = 2
-------------------- Histogram --------------------
[437.096 ns ; 451.287 ns) | @@@@@@@@@@@@@@
---------------------------------------------------

PoolingBenchmark.VersionClassArrayPool: RyuJitX64(Jit=RyuJit, Platform=X64)
Runtime = .NET Core 2.1.15 (CoreCLR 4.6.28325.01, CoreFX 4.6.28327.02), X64 RyuJIT; GC = Concurrent Workstation
Mean = 546.3302 ns, StdErr = 1.0921 ns (0.20%); N = 14, StdDev = 4.0862 ns
Min = 540.3875 ns, Q1 = 542.9540 ns, Median = 545.6053 ns, Q3 = 547.7810 ns, Max = 553.6851 ns
IQR = 4.8270 ns, LowerFence = 535.7135 ns, UpperFence = 555.0215 ns
ConfidenceInterval = [541.7207 ns; 550.9397 ns] (CI 99.9%), Margin = 4.6095 ns (0.84% of Mean)
Skewness = 0.54, Kurtosis = 1.99, MValue = 2
-------------------- Histogram --------------------
[538.904 ns ; 555.169 ns) | @@@@@@@@@@@@@@
---------------------------------------------------

PoolingBenchmark.VersionStructStackalloc: RyuJitX64(Jit=RyuJit, Platform=X64)
Runtime = .NET Core 2.1.15 (CoreCLR 4.6.28325.01, CoreFX 4.6.28327.02), X64 RyuJIT; GC = Concurrent Workstation
Mean = 1.2301 us, StdErr = 0.0015 us (0.12%); N = 15, StdDev = 0.0058 us
Min = 1.2199 us, Q1 = 1.2267 us, Median = 1.2288 us, Q3 = 1.2366 us, Max = 1.2399 us
IQR = 0.0099 us, LowerFence = 1.2118 us, UpperFence = 1.2514 us
ConfidenceInterval = [1.2239 us; 1.2363 us] (CI 99.9%), Margin = 0.0062 us (0.50% of Mean)
Skewness = 0.21, Kurtosis = 1.88, MValue = 2
-------------------- Histogram --------------------
[1.218 us ; 1.242 us) | @@@@@@@@@@@@@@@
---------------------------------------------------

// * Summary *

BenchmarkDotNet=v0.12.0, OS=Windows 10.0.16299.125 (1709/FallCreatorsUpdate/Redstone3)
Intel Core i7-3517U CPU 1.90GHz (Ivy Bridge), 1 CPU, 4 logical and 2 physical cores
Frequency=2338439 Hz, Resolution=427.6357 ns, Timer=TSC
.NET Core SDK=3.1.101
  [Host]     : .NET Core 2.1.15 (CoreCLR 4.6.28325.01, CoreFX 4.6.28327.02), X64 RyuJIT
  Job-MBHICT : .NET Core 2.1.15 (CoreCLR 4.6.28325.01, CoreFX 4.6.28327.02), X64 RyuJIT
  RyuJitX64  : .NET Core 2.1.15 (CoreCLR 4.6.28325.01, CoreFX 4.6.28327.02), X64 RyuJIT

Jit=RyuJit  Platform=X64  Runtime=.NET Core 2.1  

|                  Method |       Job |       Mean |   Error |  StdDev | Ratio | RatioSD | Rank |  Gen 0 | Gen 1 | Gen 2 | Allocated |
|------------------------ |---------- |-----------:|--------:|--------:|------:|--------:|-----:|-------:|------:|------:|----------:|
|      VersionObjectArray |   Default |   441.3 ns | 4.59 ns | 4.07 ns |  1.00 |    0.00 |    1 | 0.3161 |     - |     - |     664 B |
|   VersionClassArrayPool |   Default |   562.6 ns | 7.87 ns | 7.36 ns |  1.27 |    0.02 |    2 | 0.2432 |     - |     - |     512 B |
| VersionStructStackalloc |   Default | 1,242.8 ns | 8.54 ns | 7.99 ns |  2.82 |    0.03 |    3 |      - |     - |     - |         - |
|                         |           |            |         |         |       |         |      |        |       |       |           |
|      VersionObjectArray | RyuJitX64 |   444.1 ns | 3.88 ns | 3.44 ns |  1.00 |    0.00 |    1 | 0.3161 |     - |     - |     664 B |
|   VersionClassArrayPool | RyuJitX64 |   546.3 ns | 4.61 ns | 4.09 ns |  1.23 |    0.01 |    2 | 0.2432 |     - |     - |     512 B |
| VersionStructStackalloc | RyuJitX64 | 1,230.1 ns | 6.21 ns | 5.81 ns |  2.77 |    0.02 |    3 |      - |     - |     - |         - |

